time[s],setpoint[RPM],velocity[RPM]
  0.001514,0.00000,212.71428
  0.006696,4998.69824,211.57143
  0.011816,4997.39600,209.28572
  0.017088,4996.09424,206.71428
  0.022324,4994.79248,203.00000
  0.027528,4993.49072,199.42857
  0.032773,4992.18848,194.85715
  0.037970,4990.88672,190.00000
  0.043175,4989.58496,184.14285
  0.048362,4988.28271,178.85715
  0.053527,4986.98096,173.00000
  0.058677,4985.67920,167.57143
  0.063814,4983.07520,162.71428
  0.068945,4981.77344,156.42857
  0.074071,4980.47168,151.57143
  0.079192,4979.16992,146.71428
  0.084317,4977.86768,141.71428
  0.089450,4976.56592,136.14285
  0.094586,4975.26416,124.42857
  0.099715,4973.96191,120.71429
  0.104833,4972.66016,124.57143
  0.109971,4971.35840,132.00000
  0.115097,4970.05664,144.42857
  0.120226,4968.75439,162.42857
  0.125394,4967.45264,185.85715
  0.130553,4966.15088,216.57143
  0.135677,4964.84863,249.57143
  0.140872,4963.54688,286.85715
  0.146059,4962.24512,324.57144
  0.151211,4960.94336,364.42856
  0.156423,4959.64111,404.14285
  0.161637,4958.33936,445.00000
  0.166799,4957.03760,485.28571
  0.171944,4955.73584,525.14288
  0.177075,4954.43359,565.28571
  0.182228,4953.13184,603.85712
  0.187367,4951.83008,642.14288
  0.192504,4950.52783,678.42859
  0.197648,4949.22607,713.57141
  0.202769,4947.92432,747.42859
  0.207883,4946.62256,780.57141
  0.213019,4945.32031,812.00000
  0.218157,4944.01855,842.00000
  0.223304,4942.71680,871.71429
  0.228442,4941.41455,899.57141
  0.233577,4940.11279,925.71429
  0.238693,4937.50928,950.28571
  0.243799,4936.20703,974.42859
  0.248904,4934.90527,997.85712
  0.254115,4933.60352,1020.71429
  0.259518,4933.60352,1042.28577
  0.264651,4930.99951,1062.57141
  0.270031,4929.69775,1083.85718
  0.275166,4928.39600,1103.42859
  0.280314,4927.09375,1122.00000
  0.285442,4925.79199,1139.57141
  0.291311,4924.49023,1159.85718
  0.296445,4923.18848,1176.85718
  0.302206,4921.88623,1196.71423
  0.307350,4920.58447,1213.42859
  0.312482,4919.28271,1230.42859
  0.317645,4917.98047,1247.14282
  0.322787,4916.67871,1263.71423
  0.327913,4915.37695,1279.85718
  0.333057,4914.07520,1296.28577
  0.338198,4912.77295,1312.57141
  0.343334,4911.47119,1329.28577
  0.348498,4910.16943,1346.00000
  0.353862,4907.56543,1363.42859
  0.358985,4906.26367,1380.42859
  0.364115,4904.96191,1397.00000
  0.369244,4904.96191,1414.14282
  0.374404,4902.35791,1431.28577
  0.379528,4901.05615,1448.57141
  0.384682,4899.75439,1465.71423
