time[s],setpoint[RPM],velocity[RPM]
   0.00112,0.0,348.9
   0.00536,6001.6,347.3
   0.01055,6003.2,343.4
   0.01546,6004.8,338.6
   0.02042,6006.4,333.1
   0.02542,6008.0,326.7
   0.03043,6009.5,318.7
   0.03543,6011.1,310.0
   0.04041,6012.7,301.0
   0.04552,6014.3,291.3
   0.05051,6015.9,281.9
   0.05543,6017.5,273.0
   0.06045,6019.1,269.9
   0.06552,6020.7,270.9
   0.07043,6022.3,277.7
   0.07547,6023.9,290.3
   0.08044,6025.4,309.3
   0.08545,6027.0,333.7
   0.09051,6028.6,361.7
   0.09551,6030.2,393.3
   0.10051,6031.8,426.4
   0.10549,6033.4,460.7
   0.11050,6035.0,496.3
   0.11544,6036.6,532.1
   0.12044,6038.2,567.3
   0.12548,6039.8,601.9
   0.13048,6041.4,636.6
   0.13544,6042.9,669.6
   0.14043,6044.5,701.6
   0.14542,6046.1,733.7
   0.15049,6047.7,762.4
   0.15544,6049.3,790.9
   0.16041,6050.9,818.3
   0.16542,6052.5,844.1
   0.17042,6054.1,868.6
   0.17541,6055.7,892.3
   0.18045,6057.3,915.3
   0.18544,6058.9,937.0
   0.19044,6060.4,957.3
   0.19544,6062.0,977.7
   0.20044,6063.6,996.7
   0.20544,6065.2,1015.0
   0.21041,6066.8,1033.3
   0.22323,6070.0,1078.0
   0.22829,6071.6,1095.4
   0.23330,6073.2,1111.9
   0.23830,6074.8,1128.4
   0.24330,6076.3,1145.0
   0.24830,6077.9,1161.9
   0.25331,6079.5,1178.7
   0.25830,6081.1,1194.7
   0.26330,6082.7,1211.3
   0.26830,6084.3,1228.0
   0.27330,6085.9,1245.1
   0.27830,6087.5,1261.9
   0.28329,6089.1,1278.9
   0.28830,6090.7,1296.0
   0.29330,6092.3,1312.9
   0.29829,6093.8,1330.0
   0.30330,6095.4,1347.6
   0.30830,6097.0,1364.9
   0.31330,6098.6,1382.6
   0.31829,6100.2,1400.1
   0.32330,6101.8,1417.7
   0.32829,6103.4,1435.4
   0.33330,6105.0,1453.0
   0.33833,6106.6,1471.0
   0.34332,6108.2,1488.9
   0.34840,6109.8,1507.0
   0.35329,6111.3,1524.3
   0.35836,6112.9,1542.4
   0.36333,6114.5,1560.3
   0.36832,6116.1,1578.0
   0.37334,6117.7,1596.0
   0.37833,6119.3,1614.0
   0.38333,6120.9,1632.3
   0.38833,6122.5,1649.7
   0.39333,6124.1,1667.7
   0.39833,6125.7,1685.9
   0.40337,6127.2,1703.6
   0.40835,6128.8,1721.9
   0.41331,6130.4,1739.1
   0.41839,6132.0,1757.3
   0.42333,6133.6,1774.9
   0.42833,6135.2,1792.9
   0.43337,6136.8,1811.1
   0.43840,6138.4,1828.9
   0.44340,6140.0,1846.4
   0.44840,6141.6,1864.3
   0.45337,6143.2,1882.1
   0.45841,6144.7,1900.1
   0.46340,6146.3,1917.7
   0.46833,6147.9,1935.1
   0.47340,6149.5,1953.6
   0.47840,6151.1,1971.1
   0.48340,6152.7,1988.7
   0.48840,6154.3,2006.7
   0.49340,6155.9,2024.4
   0.49839,6157.5,2042.0
   0.50339,6159.1,2059.7
   0.50840,6160.7,2077.7
   0.51340,6162.2,2095.1
   0.51837,6163.8,2113.1
   0.52331,6165.4,2130.6
   0.52833,6167.0,2148.3
