time[s],setpoint[RPM],velocity[RPM]
  0.001814,0.00000,0.00000
  0.006957,5117.95117,0.00000
  0.012109,5116.29492,-0.57143
  0.017265,5114.20361,-2.14286
  0.022404,5110.23975,-5.14286
  0.027521,5105.93213,-9.57143
  0.032634,5101.77734,-14.28571
  0.037756,5096.99316,-19.57143
  0.042887,5077.88965,-25.14286
  0.048022,5073.21387,-29.42857
  0.053428,5063.66699,-30.85714
  0.058552,5060.66943,-31.42857
  0.063765,5058.33154,-30.57143
  0.068933,5057.13428,-30.28572
  0.074089,5057.33301,-29.28572
  0.079231,5058.85059,-28.28572
  0.084374,5064.92041,-27.71428
  0.089545,5070.14062,-26.85714
  0.094704,5090.88232,-25.71428
  0.099822,5103.08105,-24.71428
  0.104957,5108.94287,0.00000
  0.110123,5120.81592,-0.42857
  0.115277,5144.77783,-1.14286
  0.120570,5155.63379,-1.71429
  0.125713,5166.59229,-1.85714
  0.130832,5177.43652,-2.00000
  0.136008,5183.20752,-2.28571
  0.141140,5194.47754,-2.42857
  0.146274,5199.90283,-2.28571
  0.151403,5202.85303,-30.57143
  0.156561,5232.44629,-32.00000
  0.161702,5233.31543,9.71429
  0.166843,5228.38721,13.57143
  0.171979,5220.63672,18.00000
  0.177114,5208.95215,24.85714
  0.182252,5194.99170,31.00000
  0.187444,5181.66309,35.14286
  0.192595,5167.78271,39.28571
  0.197746,5154.74365,43.28571
  0.202865,5141.74609,48.00000
  0.207991,5125.59082,52.85714
  0.213161,5123.26270,60.14286
  0.218285,5108.67041,72.28571
  0.223422,5097.53320,91.85714
  0.228552,5095.15576,115.85714
  0.233666,5096.64258,153.57143
  0.238791,5095.60645,199.42857
  0.243965,5108.48389,243.42857
  0.249112,5112.80566,295.14285
  0.254294,5180.02490,351.00000
  0.259434,5190.38770,409.57144
  0.264564,5200.27783,470.85715
  0.269693,5210.72119,531.14288
  0.274827,5366.66309,592.57141
  0.279951,5375.82275,651.85712
  0.285076,5384.43164,711.14288
  0.290202,5388.24414,766.28571
  0.295319,5439.93115,820.71429
  0.300449,5442.41650,870.71429
  0.305578,5446.02100,918.14288
  0.310703,5446.96533,962.28571
  0.315869,5401.23389,1004.42859
  0.320991,5398.02930,1041.85718
  0.326108,5392.92480,1076.14282
  0.331225,5385.93164,1107.85718
  0.336356,5378.60645,1137.42859
  0.341478,5369.30518,1164.14282
  0.346621,5360.58594,1189.42859
  0.351749,5349.82373,1212.57141
  0.356872,5383.21436,1234.14282
  0.361999,5372.08838,1254.71423
  0.367125,5361.45410,1273.14282
  0.372254,5350.85889,1290.71423
  0.377383,5415.97998,1307.57141
  0.382512,5408.55127,1323.28577
  0.387648,5402.30078,1339.14282
  0.392784,5397.93848,1354.57141
  0.397962,5395.37061,1370.42859
  0.403087,5394.21045,1385.42859
  0.408233,5394.75586,1400.71423
  0.413348,5383.42236,1416.00000
  0.418461,5387.06299,1431.14282
  0.423603,5390.18115,1446.42859
  0.428755,5393.88281,1462.42859
  0.433895,5368.95508,1478.00000
  0.439054,5372.50586,1494.14282
  0.444221,5375.88916,1510.42859
  0.449384,5379.97803,1527.28577
  0.454544,5385.70605,1544.00000
  0.459712,5392.46777,1561.00000
  0.464876,5401.05811,1578.71423
  0.470042,5406.82275,1595.85718
  0.475149,5409.28369,1613.57141
  0.480316,5413.19580,1631.57141
  0.485476,5418.79102,1649.85718
  0.490641,5424.03613,1668.28577
  0.495804,5429.16016,1686.28577
  0.500970,5430.79541,1704.57141
  0.506138,5433.41504,1722.85718
  0.511264,5434.12305,1741.57141
  0.516413,5432.85254,1759.85718
  0.521550,5431.17188,1778.71423
  0.526684,5475.22852,1796.85718
  0.531816,5473.84717,1815.42859
  0.536952,5473.14209,1834.42859
  0.542080,5469.64551,1853.28577
  0.547218,5465.81982,1871.28577
  0.552360,5459.95703,1889.85718
  0.557508,5455.59766,1908.42859
  0.562663,5451.55957,1927.00000
  0.567806,5392.76904,1945.14282
  0.572953,5394.04883,1964.28577
  0.578101,5395.51221,1982.57141
  0.583287,5395.54395,2000.71423
  0.588395,5377.11621,2019.14282
  0.593524,5375.54248,2037.85718
