time[s],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
80.3957769870758,2318.7312461587567,nan,nan,nan,nan,nan
80.40081119537354,2319.1913933187093,nan,nan,nan,nan,nan
80.4057719707489,2319.7663285983185,nan,nan,nan,nan,nan
80.41075539588928,2329.7220856224476,nan,nan,nan,nan,nan
80.41577672958374,2329.8298483597423,nan,nan,nan,nan,nan
80.4207718372345,2329.5925694007565,nan,nan,nan,nan,nan
80.42575216293335,2329.399685637515,nan,nan,nan,nan,nan
80.43076014518738,2339.545537333559,nan,nan,nan,nan,nan
80.4357545375824,2339.923542781769,nan,nan,nan,nan,nan
80.44077277183533,2340.05724471797,nan,nan,nan,nan,nan
80.44575643539429,2338.887495096425,nan,nan,nan,nan,nan
80.45074224472046,2337.3875534028193,nan,nan,nan,nan,nan
80.4557318687439,2335.526597877794,nan,nan,nan,nan,nan
80.46075487136841,2334.6955610798946,nan,nan,nan,nan,nan
80.46578216552734,2334.3001427431236,nan,nan,nan,nan,nan
80.47076678276062,2333.4211599113655,nan,nan,nan,nan,nan
80.47575688362122,2332.8164745488575,nan,nan,nan,nan,nan
80.48078799247742,2332.4824687734986,nan,nan,nan,nan,nan
80.4857587814331,2332.3571853724475,nan,nan,nan,nan,nan
80.49074792861938,2331.7890282690455,nan,nan,nan,nan,nan
80.49573874473572,2331.8225123167335,nan,nan,nan,nan,nan
80.50076675415039,2331.725443744597,nan,nan,nan,nan,nan
80.50574851036072,2331.6425835282853,nan,nan,nan,nan,nan
80.51072597503662,2332.5724741203494,nan,nan,nan,nan,nan
80.51576590538025,2333.703859902866,nan,nan,nan,nan,nan
80.52073454856873,2334.7318873829367,nan,nan,nan,nan,nan
80.52577924728394,2335.279269166459,nan,nan,nan,nan,nan
80.53073382377625,2355.2254569562087,nan,nan,nan,nan,nan
80.53578090667725,2355.910760383234,nan,nan,nan,nan,nan
80.54077649116516,2356.662344208459,nan,nan,nan,nan,nan
80.54573726654053,2357.2996794886967,nan,nan,nan,nan,nan
80.55074644088745,2386.972923064995,nan,nan,nan,nan,nan
80.5557291507721,2386.8614589384683,nan,nan,nan,nan,nan
80.56078362464905,2386.696355807674,nan,nan,nan,nan,nan
80.56572842597961,2386.5664185958863,nan,nan,nan,nan,nan
80.5707573890686,2397.6445771957947,nan,nan,nan,nan,nan
80.57575821876526,2397.3568169970004,nan,nan,nan,nan,nan
80.58077239990234,2396.875690993102,nan,nan,nan,nan,nan
80.58574390411377,2396.4865207141897,nan,nan,nan,nan,nan
80.59073877334595,2395.1049990034685,nan,nan,nan,nan,nan
80.5957760810852,2394.757392419423,nan,nan,nan,nan,nan
80.60173487663269,2394.09850893163,nan,nan,nan,nan,nan
80.60576319694519,2392.80118093306,nan,nan,nan,nan,nan
80.61074900627136,2363.165310522792,nan,nan,nan,nan,nan
80.61572813987732,2363.012775384932,nan,nan,nan,nan,nan
80.62172889709473,2364.623416923747,nan,nan,nan,nan,nan
80.62573599815369,2365.3486354674733,nan,nan,nan,nan,nan
80.63076114654541,2365.0067343885776,nan,nan,nan,nan,nan
80.63573455810547,2367.1331854611744,nan,nan,nan,nan,nan
80.6407380104065,2367.788114770693,nan,nan,nan,nan,nan
80.64574694633484,2369.299332636432,nan,nan,nan,nan,nan
80.65075755119324,2369.2847395345702,nan,nan,nan,nan,nan
80.65576219558716,2369.2001856066727,nan,nan,nan,nan,nan
80.6607654094696,2369.4084884306453,nan,nan,nan,nan,nan
80.66572213172913,2371.279319796227,nan,nan,nan,nan,nan
80.67072010040283,2371.6691316130973,nan,nan,nan,nan,nan
80.67577147483826,2371.440732461325,nan,nan,nan,nan,nan
80.68172097206116,2371.033954430096,nan,nan,nan,nan,nan
80.6857488155365,2371.933297271613,nan,nan,nan,nan,nan
80.69076585769653,2371.2530618818937,nan,nan,nan,nan,nan
80.69575262069702,2370.3680953638805,nan,nan,nan,nan,nan
80.70072984695435,2369.086895076941,nan,nan,nan,nan,nan
80.70573592185974,2367.4464804129984,nan,nan,nan,nan,nan
80.71073865890503,2366.46604400218,nan,nan,nan,nan,nan
80.71575808525085,2365.3547218531876,nan,nan,nan,nan,nan
80.7207624912262,2364.67498503814,nan,nan,nan,nan,nan
80.72571396827698,2363.2400072492555,nan,nan,nan,nan,nan
80.73073744773865,2401.5116610132673,nan,nan,nan,nan,nan
80.73573327064514,2400.696984807034,nan,nan,nan,nan,nan
80.74076223373413,2400.5476263900537,nan,nan,nan,nan,nan
80.74575757980347,2400.1765252270816,nan,nan,nan,nan,nan
80.75075697898865,2420.3940717033784,nan,nan,nan,nan,nan
80.75575423240662,2421.0479368814654,nan,nan,nan,nan,nan
80.76074194908142,2421.678259388752,nan,nan,nan,nan,nan
80.76573872566223,2422.5300907342453,nan,nan,nan,nan,nan
80.77072405815125,2423.5206430240064,nan,nan,nan,nan,nan
80.77575635910034,2424.1151632614014,nan,nan,nan,nan,nan
80.78071165084839,2424.698905268244,nan,nan,nan,nan,nan
80.78572058677673,2424.8543045675506,nan,nan,nan,nan,nan
80.79071378707886,2395.7292044443448,nan,nan,nan,nan,nan
80.7957239151001,2396.0219555001604,nan,nan,nan,nan,nan
80.80170917510986,2396.063284633612,nan,nan,nan,nan,nan
80.80571842193604,2395.7397741059235,nan,nan,nan,nan,nan
80.81072449684143,2395.7486038445613,nan,nan,nan,nan,nan
80.81574892997742,2395.7194249540926,nan,nan,nan,nan,nan
80.82174563407898,2395.806371602763,nan,nan,nan,nan,nan
80.82576298713684,2395.5502237194114,nan,nan,nan,nan,nan
80.83073306083679,2395.319860626717,nan,nan,nan,nan,nan
80.83574867248535,2394.84005359006,nan,nan,nan,nan,nan
80.84074378013611,2394.5333538235077,nan,nan,nan,nan,nan
80.84575200080872,2394.6783963527155,nan,nan,nan,nan,nan
80.85071921348572,2394.9008004904463,nan,nan,nan,nan,nan
80.85574841499329,2395.5572076074973,nan,nan,nan,nan,nan
80.8607406616211,2395.807172678531,nan,nan,nan,nan,nan
80.86574649810791,2395.3610684308796,nan,nan,nan,nan,nan
80.87074446678162,2424.6822625883956,nan,nan,nan,nan,nan
80.87573647499084,2426.321339674943,nan,nan,nan,nan,nan
80.88075017929077,2427.78587434052,nan,nan,nan,nan,nan
80.88571786880493,2427.977667898465,nan,nan,nan,nan,nan
80.89072704315186,2479.330487504724,nan,nan,nan,nan,nan
80.89570641517639,2479.945430034109,nan,nan,nan,nan,nan
80.90075421333313,2479.983478216299,nan,nan,nan,nan,nan
80.90574336051941,2480.3826857379645,nan,nan,nan,nan,nan
80.91074085235596,2520.276427896479,nan,nan,nan,nan,nan
80.91574597358704,2519.7460390740703,nan,nan,nan,nan,nan
80.92073488235474,2519.8575003528917,nan,nan,nan,nan,nan
80.9257447719574,2518.899845349754,nan,nan,nan,nan,nan
80.93074059486389,2517.599929004632,nan,nan,nan,nan,nan
80.93575286865234,2515.9362627831783,nan,nan,nan,nan,nan
80.94074964523315,2514.444100548811,nan,nan,nan,nan,nan
80.9457619190216,2513.3968210581643,nan,nan,nan,nan,nan
80.9507064819336,2502.213912049129,nan,nan,nan,nan,nan
80.95572972297668,2501.5790528911,nan,nan,nan,nan,nan
80.9607400894165,2501.0654541802915,nan,nan,nan,nan,nan
80.96570992469788,2500.7698145262257,nan,nan,nan,nan,nan
80.97071528434753,2500.5205255573883,nan,nan,nan,nan,nan
80.97572946548462,2500.0370933877825,nan,nan,nan,nan,nan
80.98073530197144,2499.8143036293804,nan,nan,nan,nan,nan
80.98573565483093,2500.2219794505922,nan,nan,nan,nan,nan
80.99072599411011,2582.792843243642,nan,nan,nan,nan,nan
80.99570298194885,2584.609682737207,nan,nan,nan,nan,nan
81.00075721740723,2586.2680070323713,nan,nan,nan,nan,nan
81.00571608543396,2587.6500167285803,nan,nan,nan,nan,nan
81.01073837280273,2619.7589905096943,nan,nan,nan,nan,nan
81.0157241821289,2621.273923518823,nan,nan,nan,nan,nan
81.02075457572937,2622.378663114726,nan,nan,nan,nan,nan
81.02574276924133,2623.436383207042,nan,nan,nan,nan,nan
81.03073525428772,2623.989470126855,nan,nan,nan,nan,nan
81.0357084274292,2623.7225677191796,nan,nan,nan,nan,nan
81.04073429107666,2623.6114463783215,nan,nan,nan,nan,nan
81.0457091331482,2622.830626603738,nan,nan,nan,nan,nan
81.05071973800659,2621.560983883891,nan,nan,nan,nan,nan
81.0557508468628,2620.2290683253455,nan,nan,nan,nan,nan
81.06076693534851,2618.603043049821,nan,nan,nan,nan,nan
81.06576204299927,2616.814964596769,nan,nan,nan,nan,nan
81.07074427604675,2687.836613238402,nan,nan,nan,nan,nan
81.07574272155762,2686.0281590994023,nan,nan,nan,nan,nan
81.08075547218323,2684.8729821174447,nan,nan,nan,nan,nan
81.08572912216187,2683.5263955559635,nan,nan,nan,nan,nan
81.09072256088257,2725.4583013314355,nan,nan,nan,nan,nan
81.09571194648743,2725.286482065237,nan,nan,nan,nan,nan
81.10169196128845,2726.099255214297,nan,nan,nan,nan,nan
81.10571718215942,2727.1624255372653,nan,nan,nan,nan,nan
81.11074686050415,2717.826218928791,nan,nan,nan,nan,nan
81.11574697494507,2719.4237570851915,nan,nan,nan,nan,nan
81.12073922157288,2721.233905035575,nan,nan,nan,nan,nan
81.12570643424988,2723.2947567835627,nan,nan,nan,nan,nan
81.13071274757385,2756.6288744559006,nan,nan,nan,nan,nan
81.13573908805847,2757.5441512294437,nan,nan,nan,nan,nan
81.14073014259338,2758.147867203691,nan,nan,nan,nan,nan
81.14570450782776,2758.5365611220664,nan,nan,nan,nan,nan
81.1507740020752,2768.863780943805,nan,nan,nan,nan,nan
81.15570163726807,2768.3948196834162,nan,nan,nan,nan,nan
81.160728931427,2767.33319522788,nan,nan,nan,nan,nan
81.16573810577393,2766.254577177914,nan,nan,nan,nan,nan
81.17070579528809,2765.078283630826,nan,nan,nan,nan,nan
81.17569541931152,2763.75691584888,nan,nan,nan,nan,nan
81.1807165145874,2762.1981071214223,nan,nan,nan,nan,nan
81.18572187423706,2760.637588449634,nan,nan,nan,nan,nan
81.19070839881897,2758.908401341588,nan,nan,nan,nan,nan
81.19571352005005,2757.5125777822705,nan,nan,nan,nan,nan
81.20071315765381,2756.3371158895907,nan,nan,nan,nan,nan
81.2057318687439,2755.423813887623,nan,nan,nan,nan,nan
81.21073007583618,2755.0044388921774,nan,nan,nan,nan,nan
81.2157199382782,2755.133639002033,nan,nan,nan,nan,nan
81.22069835662842,2755.886677510054,nan,nan,nan,nan,nan
81.2256989479065,2756.86736648721,nan,nan,nan,nan,nan
81.23071932792664,2854.7524124156685,nan,nan,nan,nan,nan
81.23574566841125,2856.7851221565625,nan,nan,nan,nan,nan
81.24072480201721,2859.3297176666283,nan,nan,nan,nan,nan
81.24570679664612,2861.79234013545,nan,nan,nan,nan,nan
81.25069880485535,2918.7230117983745,nan,nan,nan,nan,nan
81.25569200515747,2920.8022533099047,nan,nan,nan,nan,nan
81.26071262359619,2922.4647783261235,nan,nan,nan,nan,nan
81.26570773124695,2923.699482669738,nan,nan,nan,nan,nan
81.27071475982666,2957.1769613620186,nan,nan,nan,nan,nan
81.27573251724243,2957.105549803254,nan,nan,nan,nan,nan
81.28072094917297,2956.821659334533,nan,nan,nan,nan,nan
81.28571653366089,2956.0620170583484,nan,nan,nan,nan,nan
81.29073977470398,2954.0393472436954,nan,nan,nan,nan,nan
81.29569745063782,2951.6204869680196,nan,nan,nan,nan,nan
81.30070400238037,2948.8611941887525,nan,nan,nan,nan,nan
81.30569553375244,2945.329886101151,nan,nan,nan,nan,nan
81.31069850921631,2931.1278605412585,nan,nan,nan,nan,nan
81.31569933891296,2928.017165981171,nan,nan,nan,nan,nan
81.32074022293091,2925.347200504626,nan,nan,nan,nan,nan
81.32570743560791,2923.4561398776164,nan,nan,nan,nan,nan
81.33071804046631,2900.744197246506,nan,nan,nan,nan,nan
81.33572745323181,2900.1255237775663,nan,nan,nan,nan,nan
81.34073972702026,2899.996246242914,nan,nan,nan,nan,nan
81.34574031829834,2900.6743599430188,nan,nan,nan,nan,nan
81.35070562362671,2902.2465961086273,nan,nan,nan,nan,nan
81.35573816299438,2905.155850411678,nan,nan,nan,nan,nan
81.36071395874023,2909.0325257300137,nan,nan,nan,nan,nan
81.36573028564453,2913.698908260224,nan,nan,nan,nan,nan
81.37071776390076,2918.5751161676944,nan,nan,nan,nan,nan
81.3756833076477,2923.080683551626,nan,nan,nan,nan,nan
81.38071465492249,2925.0979319247103,nan,nan,nan,nan,nan
81.38569331169128,2929.5229313112577,nan,nan,nan,nan,nan
81.39074540138245,2932.1491459422523,nan,nan,nan,nan,nan
81.39573907852173,2934.253319352135,nan,nan,nan,nan,nan
81.40172386169434,2935.275830207417,nan,nan,nan,nan,nan
81.40573215484619,2935.5918771890165,nan,nan,nan,nan,nan
81.41068124771118,2933.1116839572783,nan,nan,nan,nan,nan
81.41569781303406,2929.4317986426054,nan,nan,nan,nan,nan
81.42070078849792,2925.2411871716195,nan,nan,nan,nan,nan
81.42570209503174,2920.9904215615934,nan,nan,nan,nan,nan
81.43170499801636,2895.0872780101645,nan,nan,nan,nan,nan
81.43572926521301,2890.150028289606,nan,nan,nan,nan,nan
81.4406955242157,2887.5999935802906,nan,nan,nan,nan,nan
81.44571828842163,2883.9207824764158,nan,nan,nan,nan,nan
81.45071625709534,2859.302479285712,nan,nan,nan,nan,nan
81.45570993423462,2857.350721919768,nan,nan,nan,nan,nan
81.46070742607117,2856.4716400823113,nan,nan,nan,nan,nan
81.46570110321045,2856.6694854498287,nan,nan,nan,nan,nan
81.4707362651825,2857.6016035966027,nan,nan,nan,nan,nan
81.47571349143982,2859.2382286850225,nan,nan,nan,nan,nan
81.4806878566742,2861.451652826626,nan,nan,nan,nan,nan
81.48573398590088,2864.3267832048587,nan,nan,nan,nan,nan
81.4906964302063,2910.93074277201,nan,nan,nan,nan,nan
81.49569654464722,2914.5330796799785,nan,nan,nan,nan,nan
81.50072026252747,2917.8972682001945,nan,nan,nan,nan,nan
81.50569820404053,2921.155962883978,nan,nan,nan,nan,nan
81.51072287559509,2957.1877831000684,nan,nan,nan,nan,nan
81.5157105922699,2959.638201201339,nan,nan,nan,nan,nan
81.5206983089447,2961.456853924015,nan,nan,nan,nan,nan
81.5257134437561,2961.4023088948543,nan,nan,nan,nan,nan
81.53071665763855,2994.744129118692,nan,nan,nan,nan,nan
81.53569102287292,2993.996881105549,nan,nan,nan,nan,nan
81.54072165489197,2992.8458074717437,nan,nan,nan,nan,nan
81.54571914672852,2989.6982360274314,nan,nan,nan,nan,nan
81.55069994926453,2986.7150382247864,nan,nan,nan,nan,nan
81.55570340156555,2982.37415581886,nan,nan,nan,nan,nan
81.56168985366821,2978.270163802751,nan,nan,nan,nan,nan
81.56570076942444,2975.2448528309537,nan,nan,nan,nan,nan
81.5707061290741,2971.9823529648684,nan,nan,nan,nan,nan
81.57570838928223,2969.1920331442684,nan,nan,nan,nan,nan
81.58072113990784,2967.4095972511077,nan,nan,nan,nan,nan
81.58569550514221,2965.868569770743,nan,nan,nan,nan,nan
81.59071755409241,2976.319369691543,nan,nan,nan,nan,nan
81.59568285942078,2976.4591880145726,nan,nan,nan,nan,nan
81.6007239818573,2977.1886057940583,nan,nan,nan,nan,nan
81.6057198047638,2979.162317423138,nan,nan,nan,nan,nan
81.61069512367249,2981.677296629468,nan,nan,nan,nan,nan
81.61570262908936,2985.0154909381163,nan,nan,nan,nan,nan
81.62070679664612,2988.2133885207277,nan,nan,nan,nan,nan
81.62572503089905,2991.0870158800985,nan,nan,nan,nan,nan
81.63071870803833,2993.3059461901285,nan,nan,nan,nan,nan
81.63570642471313,2994.548665148718,nan,nan,nan,nan,nan
81.64070320129395,2995.7990563123353,nan,nan,nan,nan,nan
81.64568519592285,2996.2235569921468,nan,nan,nan,nan,nan
81.65070128440857,2996.761684851053,nan,nan,nan,nan,nan
81.6556978225708,2996.5661673671266,nan,nan,nan,nan,nan
81.66070628166199,2996.3282005145475,nan,nan,nan,nan,nan
81.6657133102417,2995.3017006768014,nan,nan,nan,nan,nan
81.67069816589355,3060.4065339259755,nan,nan,nan,nan,nan
81.67573118209839,3058.5186083077274,nan,nan,nan,nan,nan
81.68070077896118,3056.3565641067344,nan,nan,nan,nan,nan
81.6857008934021,3054.3640430916766,nan,nan,nan,nan,nan
81.69070529937744,3074.5926131853025,nan,nan,nan,nan,nan
81.69569683074951,3072.2984935635604,nan,nan,nan,nan,nan
81.70168137550354,3070.130296704373,nan,nan,nan,nan,nan
81.70568990707397,3068.449964051502,nan,nan,nan,nan,nan
81.71170139312744,3090.2195572330065,nan,nan,nan,nan,nan
81.71569800376892,3090.8520806834335,nan,nan,nan,nan,nan
81.720698595047,3090.6204552342433,nan,nan,nan,nan,nan
81.72571444511414,3091.4537752075703,nan,nan,nan,nan,nan
81.73068261146545,3147.644271267466,nan,nan,nan,nan,nan
81.73568940162659,3147.136599780119,nan,nan,nan,nan,nan
81.74167561531067,3147.5014938530767,nan,nan,nan,nan,nan
81.74572992324829,3148.290544708947,nan,nan,nan,nan,nan
81.75068974494934,3241.250183370619,nan,nan,nan,nan,nan
81.75569653511047,3244.484606798503,nan,nan,nan,nan,nan
81.76167941093445,3247.5541327059846,nan,nan,nan,nan,nan
81.76569700241089,3250.682508006626,nan,nan,nan,nan,nan
81.77069997787476,3345.82785395813,nan,nan,nan,nan,nan
81.77570509910583,3347.379177343806,nan,nan,nan,nan,nan
81.7806625366211,3348.174647408493,nan,nan,nan,nan,nan
81.78566288948059,3349.3677389281147,nan,nan,nan,nan,nan
81.79066729545593,3636.7007623247473,nan,nan,nan,nan,nan
81.79569554328918,3636.576419700738,nan,nan,nan,nan,nan
81.80070066452026,3636.592896366375,nan,nan,nan,nan,nan
81.80569553375244,3635.2829425257705,nan,nan,nan,nan,nan
81.8106746673584,3719.019946657281,nan,nan,nan,nan,nan
81.81570100784302,3716.3976998378666,nan,nan,nan,nan,nan
81.82070517539978,3714.4891685234197,nan,nan,nan,nan,nan
81.82569193840027,3712.2654407399345,nan,nan,nan,nan,nan
81.83067917823792,3709.8762291203147,nan,nan,nan,nan,nan
81.83566308021545,3707.641351782188,nan,nan,nan,nan,nan
81.84067559242249,3704.491251449103,nan,nan,nan,nan,nan
81.84571170806885,3701.8983301892317,nan,nan,nan,nan,nan
81.85067009925842,3699.886852012043,nan,nan,nan,nan,nan
81.8556764125824,3698.346080408515,nan,nan,nan,nan,nan
81.86172103881836,3698.227345235308,nan,nan,nan,nan,nan
81.86567759513855,3701.6514089195866,nan,nan,nan,nan,nan
81.87080597877502,3787.9542791808094,nan,nan,nan,nan,nan
81.87570881843567,3789.591271851675,nan,nan,nan,nan,nan
81.8816704750061,3791.125300497919,nan,nan,nan,nan,nan
81.8856897354126,3795.8149974893436,nan,nan,nan,nan,nan
81.89069318771362,3846.4751162978105,nan,nan,nan,nan,nan
81.89575266838074,3850.961337870428,nan,nan,nan,nan,nan
81.90069198608398,3852.7099226024893,nan,nan,nan,nan,nan
81.9057047367096,3854.6314048064687,nan,nan,nan,nan,nan
81.91068243980408,3867.935888790916,nan,nan,nan,nan,nan
81.91569352149963,3868.862812955294,nan,nan,nan,nan,nan
81.92066979408264,3868.468882301261,nan,nan,nan,nan,nan
81.92570090293884,3869.3231416280955,nan,nan,nan,nan,nan
81.93067908287048,3894.7725883825365,nan,nan,nan,nan,nan
81.93567633628845,3894.4132150159844,nan,nan,nan,nan,nan
81.94072890281677,3893.86650257737,nan,nan,nan,nan,nan
81.94568061828613,3892.9631795311825,nan,nan,nan,nan,nan
81.95071005821228,3929.250740561862,nan,nan,nan,nan,nan
81.95570755004883,3926.806641626074,nan,nan,nan,nan,nan
81.96068549156189,3926.108802956793,nan,nan,nan,nan,nan
81.9656937122345,3924.4012396869434,nan,nan,nan,nan,nan
81.9707248210907,3987.5587620520187,nan,nan,nan,nan,nan
81.97568559646606,3988.1835036745492,nan,nan,nan,nan,nan
81.98069047927856,3988.343302310462,nan,nan,nan,nan,nan
81.98567581176758,3985.1279749215423,nan,nan,nan,nan,nan
81.9906575679779,3984.201474796036,nan,nan,nan,nan,nan
81.99565935134888,3981.2350501177216,nan,nan,nan,nan,nan
82.00068688392639,3979.074969563046,nan,nan,nan,nan,nan
82.00567197799683,3976.9742171553185,nan,nan,nan,nan,nan
82.01069140434265,3976.8077725259473,nan,nan,nan,nan,nan
82.01571202278137,3976.669865308094,nan,nan,nan,nan,nan
82.0206847190857,3977.4734500091663,nan,nan,nan,nan,nan
82.02566742897034,3976.3889079887676,nan,nan,nan,nan,nan
82.03068399429321,4001.53740697256,nan,nan,nan,nan,nan
82.03568363189697,4002.1862078034824,nan,nan,nan,nan,nan
82.04069447517395,4003.1455225760733,nan,nan,nan,nan,nan
82.04566240310669,4001.8555416297772,nan,nan,nan,nan,nan
82.05069756507874,4054.1375670029206,nan,nan,nan,nan,nan
82.05566430091858,4056.2509416328116,nan,nan,nan,nan,nan
82.0606918334961,4057.0799177799045,nan,nan,nan,nan,nan
82.06569766998291,4060.248792769515,nan,nan,nan,nan,nan
82.07067704200745,4102.117973051764,nan,nan,nan,nan,nan
82.07564115524292,4104.913808151961,nan,nan,nan,nan,nan
82.08064460754395,4108.3846258775275,nan,nan,nan,nan,nan
82.0856602191925,4111.764099028286,nan,nan,nan,nan,nan
82.09065413475037,4127.047150861061,nan,nan,nan,nan,nan
82.09568810462952,4128.511485218438,nan,nan,nan,nan,nan
82.10064053535461,4128.953771117475,nan,nan,nan,nan,nan
82.10565686225891,4128.862979222133,nan,nan,nan,nan,nan
82.11065936088562,4129.4930064651435,nan,nan,nan,nan,nan
82.11563348770142,4128.5537791900515,nan,nan,nan,nan,nan
82.12065887451172,4126.428382991096,nan,nan,nan,nan,nan
82.12568354606628,4124.956024418339,nan,nan,nan,nan,nan
82.13066792488098,4175.311697586466,nan,nan,nan,nan,nan
82.13566637039185,4173.732001370614,nan,nan,nan,nan,nan
82.14066624641418,4172.381040931173,nan,nan,nan,nan,nan
82.14565920829773,4171.110522489759,nan,nan,nan,nan,nan
82.15066194534302,4194.477483800016,nan,nan,nan,nan,nan
82.15565991401672,4193.617227077877,nan,nan,nan,nan,nan
82.16067481040955,4192.414552249206,nan,nan,nan,nan,nan
82.16569638252258,4191.19951484851,nan,nan,nan,nan,nan
82.17067551612854,4204.458942025215,nan,nan,nan,nan,nan
82.1756694316864,4204.258263502289,nan,nan,nan,nan,nan
82.1806800365448,4204.08541033686,nan,nan,nan,nan,nan
82.18568730354309,4204.4991718929505,nan,nan,nan,nan,nan
82.19065070152283,4295.732322370287,nan,nan,nan,nan,nan
82.1956799030304,4294.020040665448,nan,nan,nan,nan,nan
82.20066905021667,4292.9612251425115,nan,nan,nan,nan,nan
82.20567417144775,4292.125118450604,nan,nan,nan,nan,nan
82.21067929267883,4425.454360647282,nan,nan,nan,nan,nan
82.21567559242249,4427.364603111918,nan,nan,nan,nan,nan
82.2206597328186,4427.699949375281,nan,nan,nan,nan,nan
82.2256772518158,4429.2414159151795,nan,nan,nan,nan,nan
82.23064708709717,4497.590605703174,nan,nan,nan,nan,nan
82.2356812953949,4499.18218977397,nan,nan,nan,nan,nan
82.24064946174622,4501.807617837585,nan,nan,nan,nan,nan
82.2456693649292,4501.222530048668,nan,nan,nan,nan,nan
82.25064206123352,4583.873533321938,nan,nan,nan,nan,nan
82.2556779384613,4584.594686892212,nan,nan,nan,nan,nan
82.26078939437866,4582.825415795723,nan,nan,nan,nan,nan
82.2657196521759,4580.128989673565,nan,nan,nan,nan,nan
