time[s],setpoint[RPM],velocity[RPM]
  0.001544,0.00000,605.14288
  0.006727,5504.92871,603.14288
  0.011881,5509.84619,600.42859
  0.017281,5514.73389,598.28571
  0.022540,5519.56592,598.14288
  0.027710,5524.30811,600.85712
  0.032908,5528.91699,605.28571
  0.038369,5533.34180,613.71429
  0.043678,5537.52441,623.28571
  0.048860,5541.39648,635.71429
  0.054182,5547.90381,649.85712
  0.059613,5550.36621,666.57141
  0.064764,5552.17383,682.71429
  0.069933,5553.22314,702.00000
  0.075063,5553.40430,720.28571
  0.080203,5552.60303,740.85712
  0.085319,5550.69971,761.00000
  0.090455,5547.57227,781.71429
  0.095578,5543.09668,803.71429
  0.100710,5537.14697,825.14288
  0.105841,5529.60107,846.14288
  0.110987,5520.33740,869.00000
  0.116109,5509.24170,890.28571
  0.121267,5496.20654,911.28571
  0.126405,5481.13525,933.14288
  0.131524,5463.94531,954.28571
  0.136648,5444.56982,974.71429
  0.141824,5422.96338,995.57141
  0.146985,5399.10254,1016.42859
  0.152111,5372.99268,1037.00000
  0.157271,5344.66992,1056.57141
  0.162393,5314.20508,1076.00000
  0.167533,5281.70801,1095.85718
  0.172664,5247.33008,1115.57141
  0.177850,5211.26904,1134.57141
  0.182970,5173.77051,1153.57141
  0.188169,5135.12939,1172.71423
  0.193325,5095.69434,1191.00000
  0.198453,5055.86475,1209.42859
  0.203665,5016.09424,1228.71423
  0.209267,4938.78906,1248.85718
  0.214392,4902.39893,1267.28577
  0.219514,4868.34521,1285.57141
  0.225015,4837.28711,1304.85718
  0.230154,4809.90332,1323.14282
  0.235288,4786.87793,1341.14282
  0.240578,4768.88965,1359.71423
  0.246056,4756.59424,1379.28577
  0.251186,4750.60645,1397.42859
  0.256321,4751.48486,1415.42859
  0.261467,4759.70703,1433.71423
  0.266598,4775.65186,1452.00000
  0.271891,4799.57910,1470.71423
  0.277042,4831.60596,1489.14282
  0.282170,4871.68994,1507.14282
  0.287321,4919.61084,1525.57141
  0.292473,4974.95508,1544.14282
  0.297639,5037.10498,1562.57141
  0.302807,5105.23193,1581.00000
  0.307990,5178.29688,1599.42859
  0.313216,5255.05225,1617.57141
  0.318368,5334.05811,1635.71423
  0.323575,5413.70166,1654.71423
  0.328877,5492.22412,1673.85718
  0.334086,5567.76074,1692.42859
  0.339431,5638.38330,1711.57141
  0.344659,5757.19824,1729.71423
  0.349851,5801.74219,1748.28577
  0.355124,5834.21143,1767.42859
  0.360346,5853.28857,1786.28577
  0.365572,5857.98584,1804.85718
  0.370844,5847.71094,1823.42859
  0.376091,5822.32812,1842.42859
  0.381320,5782.20166,1861.00000
  0.386651,5728.23242,1879.57141
  0.391879,5661.87158,1898.28577
  0.397155,5585.11328,1917.42859
  0.402308,5500.46777,1935.71423
  0.407549,5410.90186,1954.14282
  0.412787,5319.76172,1973.28577
  0.418068,5230.66357,1991.57141
  0.423325,5147.36230,2010.57141
  0.428571,5073.60205,2029.42859
  0.433858,5012.94727,2047.85718
  0.439129,4968.60986,2067.28564
  0.444329,4938.90234,2085.14282
  0.449531,4956.64111,2103.71436
  0.454774,4996.64014,2122.71436
  0.460038,5057.99854,2141.28564
  0.465243,5138.72070,2159.85718
  0.470457,5235.73730,2178.14282
  0.475672,5344.98486,2197.00000
  0.481033,5461.54541,2215.85718
  0.486320,5579.85645,2234.71436
  0.491581,5693.96680,2253.28564
  0.496765,5797.84863,2271.71436
  0.501943,5885.73828,2290.00000
  0.507133,5952.49170,2308.71436
  0.512367,5993.93604,2327.14282
  0.517525,6007.19141,2345.42847
  0.522733,5990.93945,2364.00000
  0.527917,5945.61084,2382.14282
  0.533099,5873.48096,2401.00000
  0.538294,5778.64160,2419.00000
  0.543573,5666.85498,2438.14282
  0.548867,5545.27344,2456.85718
  0.554039,5422.04102,2474.85718
  0.559228,5205.06104,2493.42847
  0.564442,5127.68066,2512.00000
  0.569672,5080.14258,2530.14282
  0.574951,5067.04248,2549.00000
