time[s],setpoint[RPM],velocity[RPM]
   0.00201,0.0,0.0
   0.00622,3931.1,0.0
   0.01130,3933.7,0.0
   0.01639,3935.9,-0.3
   0.02136,3936.3,-0.7
   0.02640,3936.3,-1.0
   0.03129,3936.4,0.1
   0.03639,3935.9,-0.3
   0.04136,3921.1,0.6
   0.04635,3920.7,1.9
   0.05128,3920.3,2.3
   0.05635,3919.8,3.4
   0.06140,3921.1,4.4
   0.06639,3923.0,-0.1
   0.07128,3926.1,-0.3
   0.07638,3930.6,-0.9
   0.08131,3936.4,-2.4
   0.08628,3946.8,-4.7
   0.09135,3956.3,-6.1
   0.09635,3981.3,-7.7
   0.10138,3997.8,-10.1
   0.10638,4008.0,-12.7
   0.11130,4024.2,-14.6
   0.11632,4052.4,-16.3
   0.12139,4067.6,-19.4
   0.12632,4082.8,-21.4
   0.13130,4098.0,-22.9
   0.13638,4108.0,-24.0
   0.14138,4123.6,-24.0
   0.14638,4133.3,-23.3
   0.15130,4140.5,-60.4
   0.15637,4174.4,-25.4
   0.16138,4179.6,11.1
   0.16639,4179.0,-3.4
   0.17130,4175.5,-18.0
   0.17638,4168.1,2.6
   0.18138,4158.5,10.1
   0.18636,4149.4,10.6
   0.19130,4139.8,-0.9
   0.19637,4131.1,3.1
   0.20137,4122.4,7.0
   0.20638,4110.5,8.7
   0.21130,4112.5,10.1
   0.21639,4102.2,12.1
   0.22135,4099.0,14.9
   0.22632,4099.7,18.7
   0.23129,4101.6,23.4
   0.23638,4107.4,27.0
   0.24138,4110.6,27.0
   0.24638,4127.8,26.4
   0.25130,4136.4,43.0
   0.25638,4207.9,49.9
   0.26138,4222.6,47.7
   0.26638,4236.8,46.9
   0.27130,4251.5,46.6
   0.27638,4411.7,47.6
   0.28138,4425.2,49.4
   0.28636,4438.1,52.3
   0.29131,4446.2,56.0
   0.29638,4502.2,60.7
   0.30139,4509.0,65.9
   0.30638,4516.9,72.0
   0.31130,4522.1,78.1
   0.31638,4480.7,83.6
   0.32138,4481.8,91.0
